sentiment,sentence,lang
positive,"Los beneficios de explotación se elevaron a 3,11 millones de euros frente a 1,22 millones de euros en el período correspondiente de 2009 .",es
positive,El año pasado SysOpen Digia invirtió en el know-how de productos de IBM en la construcción de sistemas de portales y centros de comercio e implementó exitosamente soluciones de clientes apoyadas por él.,es
neutral,"( ADP News ) - 4 de febrero de 2009 - La empresa finlandesa de sistemas y soluciones de comunicación de datos de banda ancha Teleste Oyj ( HEL : TLT1V ) dijo hoy que su beneficio neto disminuyó a 5,5 millones de euros (7,2 millones de dólares) para 2008 de 9,4 millones de euros para 200",es
neutral,"Un pago de hasta 4,0 millones de euros ( 5,3 millones de dólares ) también se puede pagar en función del rendimiento financiero de Intellibis en 2007 .",es
negative,"El efecto monetario tuvo un impacto negativo en los ingresos de 3,0 pct , o 20 millones de euros ( 31,3 millones de dólares ) .",es
neutral,"Sólo Lnnen Tehtaat mostró una pérdida , pero sólo recientemente ha comenzado a racionalizar las medidas .",es
neutral,18:30 Cena El programa de la conferencia también se puede ver como una transmisión en vivo de audio a través de las páginas de Internet en www.citycon.com .,es
positive,"El margen de beneficio de explotación aumentó del 11,2 % al 11,7 % .",es
negative,"Los beneficios de explotación ascendieron a 1,22 millones de euros , frente a 3,56 millones de euros en el primer trimestre del 2008 .",es
neutral,"Fundada en 1985 , la clientela de Quatrocon está formada por constructores del sector público , empresas comerciales centrales y grandes empresas de construcción .",es
positive,"$RUSO No pesque cuchillos caídos, pero creo que una entrada va a venir pronto en este",es
neutral,"Los beneficios de la empresa antes de impuestos se redujeron a 21,1 millones de euros en el tercer trimestre del 2008 , frente a 35,8 millones de euros en el período correspondiente del 2007 .",es
neutral,"Funcionarios rusos inspeccionaron los daños y dieron permiso al buque para continuar a Tallin alrededor de las 4.30 horas. El M-T Sten Nordic, registrado en Noruega, transportaba 11.000 toneladas de gasóleo y fue tripulado por una tripulación filipina.",es
neutral,La administración marítima dijo que los barcos habían ignorado las advertencias sobre las condiciones heladas.,es
positive,"$WFM compró un poco ayer, con la esperanza de un pop de ganancias.",es
positive,"La compañía alemana también ha firmado un acuerdo de código compartido con otro miembro de Oneworld -- American Airlines Inc , parte de AMR Corp con sede en Estados Unidos ( NYSE : AMR ) .",es
neutral,Odell no se ha puesto en contacto con el Estado de Finlandia en esta cuestión .,es
positive,Borealis Infraestructura que reúne nueva oferta Severn Trent,es
neutral,"Este pedido , una vez entregado , elevará la producción total de electricidad en Italia generada por el equipo Wartsila a más de 1.300 MW .",es
positive,"Cooper SH , el distribuidor del Reino Unido para el fabricante de equipos de elevación Konecranes , ganó el acuerdo de cinco años que implica tecnologías de bajo mantenimiento y ahorro de combustible .",es
neutral,"Bajo una estimación preliminar , el parque tecnológico medirá unos 50.000 metros cuadrados .",es
neutral,La empresa tiene previsto gastar los ingresos de la oferta de derechos para reforzar su balance .,es
neutral,"Los ingresos por acción ( EPS ) en el primer semestre del 2007 ascendieron a 0 ,29 EUR , frente a los de hace 0 ,40 EUR .",es
negative,"$RXII Tang realmente es tóxico, siguen bajando el precio de las acciones. Al menos podrían dejar que suba un poco antes de arrastrarlo hacia abajo.",es
neutral,"El consorcio de venta incluye fondos gestionados por la unidad de capital riesgo del OKO Bank , Bio Fund Management y Finnish Industry Investment , un grupo de inversión de propiedad pública .",es
neutral,"Amer Sports desinvierte un sitio industrial en Rumilly , Francia - Este anuncio es distribuido por Thomson Reuters en nombre de los clientes de Thomson Reuters .",es
neutral,"Metsa-Botnia financiará el pago de dividendos , el reembolso de capital y la recompra de sus propias acciones con los fondos derivados de su desinversión de las operaciones en Uruguay , y las acciones en Pohjolan Voima , y utilizando sus mecanismos de financiación existentes .",es
positive,"RT FITZSTOCK2004: $IYT http://stks.co/1NBF los Transportes siempre lideran el camino, y rompieron la línea DT 1a, cruz MACD, bandera de toro=",es
positive,"EBIT , con exclusión de las partidas no recurrentes , ascendió a 67,8 millones de euros , frente a 38,1 millones de euros .",es
positive,El margen diesel se ha mantenido alto.,es
negative,"La pérdida de explotación ascendió a 0,3 millones de euros en comparación con un beneficio de 2,2 millones de euros en el período correspondiente del 2007 .",es
positive,"Los rallyes de FTSE bajan a tres meses, impulsados por StanChart, Sainsbury",es
positive,"Según la empresa , el crecimiento de la actividad de los clientes de Talentum , que comenzó a finales del 2009 , continuó durante el período de referencia .",es
neutral,El número máximo de nuevas acciones que se ofrecerán será de 22 millones .,es
neutral,"Marimekko hace todo tipo de pequeños y coloridos impulsos compra `` paraguas , baberos bebé , cambio de carteras `` y todos están a la venta , lo mejor para aprovecharse de los compradores que no pueden comprometerse con los muebles, pero quieren una pieza de la acción .",es
neutral,"El proveedor finlandés de soluciones de software de gestión Ixonos Oyj disminuyó a 369.000 euros ( 575.000 dólares ) en el primer trimestre del 2008 , frente a 669.000 euros ( 1,0 millones de dólares ) en el mismo período del 2007 .",es
positive,"La venta , que dará lugar a una ganancia de unos 60 millones de euros en el segundo trimestre de 2010 para Oriola-KD , apoya la estrategia de la empresa finlandesa de centrarse en las operaciones farmacéuticas al por mayor y al por menor .",es
neutral,"Según el informe , la orientación se ha fijado en 90 puntos básicos en los intervalos medios .",es
neutral,El distribuidor finlandés de drogas y mayorista Oriola-KD Oyj dijo el 11 de octubre de 2006 que nombró a Anne Kariniemi vicepresidenta de su departamento de Logística y Abastecimiento a partir del 15 de enero de 2007.,es
negative,"Es una mala idea hacer predicciones de 5 minutos basadas en la fe: RT @dandyduct $AAPL Sell sign hit at 584, que caerá durante los próximos 5 minutos",es
neutral,Los contratos incluyen pedidos llave en mano para sistemas RoRo para dos buques RoRo-cruise en construcción para Viking Line y Tallink.,es
positive,"$ENDP salida inversión .11 X 3K acciones = $330 - ahora largo - no conseguir seguir a través, a ambos lados de la acción de precios",es
positive,El precio de las acciones de ITV salta en el informe de la NBCUniversal de Comcast ...,es
positive,"ANUNCIO DE INTERCAMBIO DE ASPO Plc 4 de mayo de 2006 a las 10:00 horas Se registró hoy un aumento del capital social de Aspo Plc por un total de 1.125,60 euros .",es
neutral,El contrato de cuatro años entre el banco y Ski Sport Finland llevará los anuncios del banco a los cascos y gorras de los esquiadores .,es
neutral,"Según el fundador de Finnish Scanfil y presidente de la junta , Jorma J. Takanen , la empresa tiene que buscar crecimiento en el extranjero .",es
neutral,"Cuando se añaden nuevos tipos de elementos de red a la red , el archivo de conversión se actualiza añadiendo la información necesaria para convertir el formato de mensaje del nuevo tipo de elemento de red al formato entendido por el sistema de gestión .",es
neutral,"En el video arriba de Marimekko 's design manager , Noora Niiininoski , explica que las marcas son un ajuste natural para los demás porque ambos tienen un estilo atemporal .",es
neutral,Hemos hecho inversiones a largo plazo en el desarrollo del modelo de implementación del sistema .,es
positive,"Comptel , un proveedor de software dinámico del sistema de soporte operativo ( OSS ) , ha sido seleccionado por Orascom Telecom ( OTH ) como socio para soluciones de aprovisionamiento y activación de servicios móviles .",es
negative,$AAPL Soy grande fuera de esto. parece su caída hacia 530.. :(,es
neutral,"La NTSB dijo que los investigadores están listos para realizar pruebas de distancia visual el 18 de julio , utilizando trenes similares a los involucrados en el accidente .",es
positive,"El fabricante finlandés de equipos deportivos Amer Sports Oyj ( HEL : AMEAS ) ha afirmado hoy que su pérdida neta se redujo a 16,9 millones EUR (22,3 millones USD ) en el segundo trimestre de 2010 de 23,2 millones EUR en el período correspondiente del año anterior .",es
positive,"El rendimiento de la inversión fue del 5,0 % , en comparación con un 4,1 % negativo en 2009 .",es
neutral,"El alcance de la entrega de Outotec incluye diseño , ingeniería básica y suministro de equipo propietario para una planta de sinterización con un área de rejilla de 496 metros cuadrados .",es
neutral,El contrato entrará en vigor en 2009 por un período de cinco o diez años .,es
neutral,"Simultáneamente , su ámbito de responsabilidad se extiende desde los asuntos jurídicos hasta las fusiones y adquisiciones .",es
neutral,"Peugeot cayó 0,81 pct ya que sus ventas aumentaron sólo 6,3 pct desde el mismo período del año pasado .",es
neutral,Tres estudiantes de la Universidad Sains Malasia han ganado un viaje de estudio a Helsinki.,es
neutral,"La empresa finlandesa de inversión inmobiliaria Citycon ampliará y renovará el centro comercial kersberga en Estocolmo, en Suecia.",es
positive,5 Mejor Analista Calificado en Last 72hrs: $ORCL $AAPL $CBS $INO $CPXX Ver todas las valoraciones aquí: https://t.co/IRID6zd5gc,es
positive,"ACTUALIZAR: El caqui se beneficia fuertemente, Perspectivas Positivas",es
neutral,"La autoridad contratante recibió un total de dos ofertas por participar en este contrato ; sin embargo , el contrato se asignó a Affecto Finland Oy .",es
neutral,"Aunque no puedo entender lo que están diciendo, es impresionante verlo golpear esa bola a esas velocidades.",es
positive,"RPT-Old Mutual Q1 ventas brutas superar los pronósticos, hasta 18 pct",es
neutral,"El Banco también está examinando las ventajas de transferir la empresa sueca para que funcione como sucursal , de modo que las operaciones se rijan por la legislación finlandesa .",es
neutral,"Motorola Inc. de los Estados Unidos llegó en segundo lugar con envíos de 217.4 millones de unidades para un 21,3 por ciento de cuota de mercado , seguido por Corea del Sur Samsung Electronics Co. con envíos de 118,0 millones de unidades para un 11.6 por ciento de participación .",es
neutral,El importe máximo del préstamo de capital será de 30 millones de euros y la suscripción mínima - 10 000 euros .,es
neutral,"( ADPnews ) - 3 de febrero de 2010 - El siderúrgico finlandés Rautaruukki Oyj ( HEL : RTRKS ) , o Ruukki , dijo hoy que se deslizó a una pérdida de antes de impuestos mayor de lo esperado de 46 millones de euros (64,5 millones de dólares) en el cuarto trimestre de 2009 a partir de un",es
positive,"@sharkbiotech Si alguien está vendiendo/cortando $AGN b/c usted cree que los rumores de $ENDP son realistas, entonces tomaré el otro lado de ese comercio",es
neutral,La empresa cotiza en el Nordic Exchange de Helsinki.,es
positive,$PYPL gran flujo de vol comercio aquí.. Me encanta esta empresa mucho tiempo.,es
negative,$V Un potencial patrón de tiburón bajista si se elimina el punto B $226. http://stks.co/i0GGH,es
positive,"Tanto el beneficio de explotación como el volumen de negocios del período de nueve meses aumentaron , respectivamente , de 2,4 millones de euros y 43,8 millones de euros , en comparación con el período correspondiente del año anterior .",es
neutral,"El pedido consta de cuatro molinos de bolas , que se organizarán en dos arroyos diferentes para el tratamiento de mineral en la mina de platino Pilanesberg .",es
neutral,Alma Media Corporation COMUNICADO DE PRENSA 25 de marzo de 2010 TYRVN SANOMAT CONFIRMED Las operaciones comerciales de Tyrvn Sanomat Oy serán transferidas a Suomen Paikallissenomat Oy .,es
positive,La situación de la producción ha mejorado .,es
neutral,"SSH Communications Security Corporation tiene su sede en Helsinki, Finlandia.",es
positive,"Para el 2010 completo la empresa espera que sus ventas netas y resultados operativos mejoren con respecto al año anterior , diciendo que un resultado de funcionamiento positivo y su importe dependerán de la ingesta del pedido para finales del verano .",es
neutral,"Sin embargo , el margen de explotación se redujo del 15,1 % al 14,4 % , arrastrado por el bajo rendimiento de las soluciones empresariales .",es
positive,"El beneficio neto de la empresa finlandesa de productos metálicos Componenta Oyj ascendió a 26,1 millones de euros ( 35,9 millones de dólares ) para el primer trimestre del 2007 a partir de 5,3 millones de euros ( 7,3 millones de dólares ) para el mismo período del 2006 .",es
positive,"Así que a partir del cierre de hoy (8/15/14), soy largo $TSLA $AMTD $TWTR $FB $AAPL $CELG - todo a largo plazo, oscilación técnica a largo plazo.",es
neutral,"El activo principal del negocio adquirido es una solución de autenticación y firma móvil , marcado como Tectia MobileID , que proporciona autenticación a correo electrónico web , SSL-VPN , MS SharePoint , Tectia Secure Solutions y otras aplicaciones y recursos .",es
neutral,"El informe examina la estructura y operaciones del negocio del equipo médico , la historia y los productos , y proporciona un análisis de sus principales líneas de ingresos del equipo médico .",es
neutral,"ADPnews - 3 de agosto de 2009 - El grupo de medios de comunicación finlandés Ilkka-Yhtyma Oyj HEL : ILK2S dijo hoy que su beneficio neto cayó un 45 % respecto al año hasta alcanzar los 5,9 millones de euros 8,4 millones de dólares en el primer semestre de 2009 .",es
positive,La nueva tecnología mejora la calidad y la consistencia del vidrio al tiempo que aumenta el rendimiento.,es
positive,LONDRES MarketWatch -- Nokia nok dijo que ha ganado un contrato de servicios de cinco años para ejecutar Hutchison Essar 's operaciones de red en nueve lugares en la India.,es
negative,"@SOULLOR el regular scrappy Q $SWY usualmente presenta. Ventas débiles, márgenes hacia abajo, deuda todavía muy alta.",es
negative,"El margen de beneficio de explotación fue del 8,3 % , frente al 11,8 % del año anterior .",es
positive,"Las ventas netas consolidadas aumentaron un 16 % hasta alcanzar los 74 ,8 millones EUR , mientras que los beneficios de explotación ascendieron a 0,9 millones EUR en comparación con una pérdida de 0,7 millones EUR en el ejercicio anterior .",es
neutral,El fabricante finlandés de maquinaria forestal Ponsse ha emitido una advertencia de beneficios .,es
neutral,"`` El valor empresarial de la fábrica de pasta de Fray Bentos y Forestal Oriental asciende aproximadamente a 1 600 millones de euros ,'' dijo la UPM .",es
neutral,El alquiler de equipo de construcción representó el 88 por ciento de los ingresos de explotación .,es
negative,Las medidas se deben a la escasa demanda en el sector de la construcción naval .,es
neutral,"29 de mayo de 2010 ( CompaniesandMarkets.com entregado por Newstex ) -- Este informe proporciona datos e información clave sobre el mercado de carne , pescado y aves de corral en Finlandia .",es
positive,"Además de la demanda en Finlandia , también aumentó la exportación de productos de revestimiento de piedra .",es
negative,Los instrumentos de referencia actuales son difíciles de operar debido a su alto precio y complejidad para el uso rutinario .,es
neutral,``Ya han asignado dinero para el inventario.,es
neutral,Un total de 131000 acciones de Talvivaara Mining Company Plc fueron suscritas durante el período comprendido entre el 1 de mayo de 2010 y el 30 de junio de 2010 bajo los derechos de opción bursátil de la compañía 2007A .,es
positive,EUR/USD Encontrar soporte cerca de 1.10 Nivel $ERO $UUP $UDN $FXE http://stks.co/b29eU,es
neutral,El valor anual de los contratos se estima en 2 millones de dólares de los EE.UU. durante los próximos tres años .,es
neutral,"Además , vamos a lanzar un servicio en línea versátil para completar el periódico impreso tradicional , dice el Sr. Valkama .",es
neutral,"La empresa dijo que las operaciones se venderán a una empresa de nueva creación , CPS GmbH , donde la actual gestión de la empresa de plásticos es un copropietario .",es
neutral,"El beneficio neto de la empresa finlandesa de productos metálicos Componenta Oyj se redujo ligeramente a 25,1 millones de euros ( 40,2 millones de dólares ) para el primer semestre del 2008 , a partir de 25,4 millones de euros ( 40,7 millones de dólares ) para el mismo período del 2007 .",es
neutral,MarketsBP promueve jefe ascendente a CEO adjunto,es
positive,"El FTSE británico se recupera, Mondi y Barratt lideran",es
neutral,"Loudeye Corp., arriba $ 2.56 en $ 4.33 Nokia Corp., abajo 10 centavos en $ 19.46 Nokia acordó comprar el distribuidor de música digital por $ 60 millones.",es
positive,"Ragutis , controlado por la cervecería finlandesa Olvi , logró un aumento del 5,7 por ciento en las ventas de cerveza a 22,6 millones de litros y tenía una cuota de mercado del 10,75 por ciento .",es
negative,"Finnair dijo que la cancelación de vuelos causaría pérdidas diarias de x20ac 2,5 millones de dólares de los EE.UU.",es
neutral,El sector de la energía representó aproximadamente el 33 % y la industria siderúrgica el 57 % del volumen de transporte .,es
neutral,El parque eólico de 5.000 megavatios que se está planeando en Raahe se construiría en el mar frente a Ruukki 's Raahe Works .,es
positive,"La empresa australiana Mirabela Nickel ha adjudicado a Outokumpu Technology un contrato de tecnología de rectificado para su proyecto de sulfuro de níquel en el estado de Bahía, Brasil.",es
positive,"Estándar Chartered, RBS Escape Capital Aumento en la prueba de estrés",es
negative,"Los beneficios operativos en la mitad fueron 0,8 m , por debajo de 0,9 m como Glisten invirtió en la marca y el equipo de gestión .",es
neutral,La ampliación se finalizará en el otoño de 2009 .,es
neutral,"Konecranes finlandés está tratando de nuevo de adquirir Fantuzzi italiano, un fabricante de grúas de pórtico y llegar apiladores.",es
neutral,"1 p.m. Oficina central del Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Edificio 1 Teléfono : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI negocio internacional-cumbre Food Business Rusia 2011 tendrá lugar .",es
negative,"( ADPnews ) - 3 de febrero de 2010 - El siderúrgico finlandés Rautaruukki Oyj ( HEL : RTRKS ) , o Ruukki , dijo hoy que se deslizó a una pérdida de antes de impuestos mayor de lo esperado de 46 millones de euros (64,5 millones de dólares) en el cuarto trimestre de 2009 a partir de un",es
positive,La empresa espera que sus ventas netas en 2008 aumenten del 5 al 10 % a partir del 2007 .,es
neutral,"Alrededor del 72 % de las acciones del Grupo Evraz son propiedad de Lanebrook , cuyos beneficiarios , por un lado , son Millhouse , la sociedad de cartera para los activos del multimillonario Roman Abramovich y sus socios comerciales 50 % ; y Evraz ejecutivos Alexander Abramov y Alexander Frolov 50 % , por otro .",es
positive,"`` El negocio de la margarina se ha puesto en buena forma en los últimos dos años , por lo que es una adición natural a Bunge , que está buscando aprovechar su posición en los mercados de Europa Central y del Norte , '' Raisio CEO Matti Rihko dijo en un comunicado .",es
positive,"Los clientes más leales se encontraron en el Banco de land , con un índice de 8.0 .",es
positive,Tesco rompe su caída reduciendo las ventas a la mitad,es
neutral,"Eriikka SÃ¡derstrÃ3m ha ocupado anteriormente varios puestos en finanzas y control en Nokia Networks, incluyendo actuar como el Controlador de Grupo de Negocios y tener la posición de controlador corporativo en Nokia Siemens Networks.",es
neutral,No se comunicaron detalles sobre los precios .,es
positive,largo $AAPL,es
neutral,Salonen añadió que los datos muestran que los inventarios de pulpa de los productores en América del Norte están disminuyendo .,es
positive,"La consultora finlandesa de TI Satama Interactive Oyj registró un beneficio neto de 1,4 millones de euros , 2,0 millones de dólares durante los primeros nueve meses del 2007 , en comparación con una pérdida neta de 462.000 euros , 664.000 dólares para el mismo período del 2006 .",es
neutral,"Consta de siete unidades interconectadas, el centro logístico de Mega Image tendrá 347 metros de longitud y 12 metros de altura.",es
positive,La recuperación de Tesco PLC continúa con una perfusión en efectivo de 250 millones de euros,es
neutral,"Kesko tiene cerca de 2.000 tiendas dedicadas a operaciones en cadena en los países nórdicos y bálticos, Rusia y Bielorrusia.",es
negative,¿Es la producción de problemas en Legal & General Group Plc y Aviva plc?,es
neutral,"Con sede en Helsinki Componenta compró la empresa turca Doktas en octubre de 2006 por 89 millones de euros , lo que la convierte en la mayor inversión finlandesa en Turquía hasta la fecha .",es
neutral,El BCE puede hacer frente principalmente a la inflación .,es
negative,"Los beneficios de explotación ascendieron a 3,8 millones de euros , frente a 4,5 millones de euros en el período correspondiente del 2005 .",es
neutral,El grupo dijo que tiene la intención de iniciar dentro de este año el proceso de compra de accionistas minoritarios de Ragutis con el objetivo de convertirse en el único propietario de la empresa.,es
neutral,"Inicialmente , la empresa dijo que un máximo de 15 personas serían despedidos en la empresa matriz y alrededor de 15 en sus filiales .",es
neutral,"El contrato incorpora una solución de calificación de carga convergente para voz y datos , que incluye Internet , GPRS , SMS , MMS y WAP .",es
positive,"Tagrisso, medicamento para el cáncer de pulmón de AstraZeneca, obtiene aprobación de la FDA",es
neutral,"Nuestros clientes incluyen empresas en los sectores de la industria energética y de procesos , en particular .",es
neutral,"Sin embargo , Europa sigue siendo un mercado importante y fuerte para nosotros .",es
positive,Morrisons y Debenhams sorprenden a la ciudad con el rebote de Navidad,es
neutral,El proyecto en curso en el que se está utilizando Tekla Structures es el Centro de Exposiciones Vashi que está siendo desarrollado por Insteel Engineers Pvt Ltd-IIVRCL Infrastructures & Projects Ltd & CIDCO .,es
positive,"Talentum espera que las ventas netas de su negocio principal aumenten en el 2008 , en comparación con el 2007 .",es
neutral,"Los beneficios operativos en la mitad fueron 0,8 m , por debajo de 0,9 m como Glisten invirtió en la marca y el equipo de gestión .",es
neutral,"Sus ingresos anuales totales ascienden a unos 160 millones de zloty ( 56,9 millones de dólares-42 ,3 millones de euros ) .",es
neutral,"El aumento correspondiente del capital social , 422 EUR , 754 , se ha inscrito hoy en el Registro Mercantil .",es
neutral,"El EBIT de grupo para el primer semestre fue de 13 ,6 millones de euros , 17,8 millones de dólares , cifra inferior a los 22,5 millones de euros que publicó para el mismo período de 2009 .",es
negative,"Las relaciones con la ciudad se han visto aún más dañadas por los comentarios del Sr. Ashley que critican a los inversores y analistas de la ciudad como ""llorar bebés"".",es
neutral,"El motor tiene una potencia eléctrica de 18.321 kW, lo que lo convierte en el mayor set de generación a gas del mundo.",es
negative,"El beneficio antes de impuestos ascendió a 4,9 millones de euros en comparación con 5,2 millones de euros en el primer trimestre del 2005 .",es
neutral,"Más recientemente , fundó Virent Energy Systems , Inc. , una empresa de biocombustibles catalíticos de 80 personas , donde , como presidente y CEO , dirigió la empresa a través de múltiples financiaciones , definió la estrategia de mercado de la empresa , y aseguró los primeros clientes de la empresa .",es
neutral,"Los servicios de Addus incluyen atención y asistencia personal con actividades de la vida diaria , terapias de enfermería y rehabilitación calificadas , y cuidado diurno de adultos .",es
positive,TripAdvisor salta sobre rumores de M&A https://t.co/O4lwCDXMbr $TRIP,es
neutral,La Administración de Aviación Civil de Finlandia decidió reabrir temporalmente el aeropuerto de Helsinki de la capital finlandesa desde las 15.00 hasta las 11.00 horas del lunes a la hora local .,es
neutral,La presentación de informes de conformidad con las operaciones comerciales fusionadas comenzará a partir del 1 de enero de 2011 .,es
positive,"Los ingresos por acción ( EPS ) durante el primer trimestre del 2007 ascendieron a 0 ,07 EUR , frente a 0 ,04 EUR .",es
negative,Finnlines estimó en su reunión general anual que 2008 será un año difícil desde el punto de vista financiero debido a las grandes inversiones .,es
neutral,"Mientras tanto , los accionistas minoritarios , que esperan que TeliaSonera mantenga la oferta , venden acciones ahora .",es
negative,"Las ventas netas externas de la imprenta disminuyeron en un 43,7% , en parte debido a la terminación del contrato de impresión entre la imprenta de Ilkka-Yhtyma, Oy y el jugador del sector HSS Media AB , en diciembre de 2009 , y a la caída de los precios de impresión .",es
positive,"El beneficio de explotación fue de 9,8 millones de euros , frente a una pérdida de 12,7 millones de euros en el período correspondiente del 2009 .",es
positive,Se dice en la calle que Allergen está mirando a Endo Internacional después de la fusión de Pfizer fallida. Mayo-20 $35 llamadas activas. $ENDP,es
positive,"FBR Capital reiteró ""Outperform"" calificación en $BRCM con un objetivo de precio de $45.00 el viernes.",es
positive,"METALS-Zinc aumenta 12 pct después de Glencore reduce la producción, alimentando el rally de metales",es
negative,"Los beneficios del período se redujeron a 1,6 millones de euros de 7,5 millones de euros en enero-septiembre de 2008 .",es
positive,¿Vale la pena invertir en Tesco PLC y Prudential plc ahora?,es
neutral,en Finlandia La empresa farmacéutica finlandesa Orion Corporation OMX Helsinki : ORNAV dijo el miércoles 7 de enero que ha concluido sus negociaciones de personal en Finlandia y reducirá el número de personal en 205 .,es
positive,"El minorista finlandés Stockmann ha obtenido la aprobación del consejo de administración del rival sueco Lindex para una oferta pública de licitación con el objetivo de ampliar la presencia de las empresas en Rusia y otros países de Europa central y oriental , dijo Stockmann el lunes .",es
positive,"En un comunicado , la Compañía dijo que los clientes de Vocollect T2 en América del Norte ahora pueden aprovechar su solución de almacenamiento dirigido por voz y aumentar la eficiencia de almacén y ganancias de productividad a un precio reducido .",es
neutral,Niklas Skogster ha sido empleado por el Grupo ABB en varios puestos relacionados con el desarrollo de operaciones.,es
negative,"Los beneficios de explotación , excluidos los elementos no recurrentes , ascendieron a 0,2 millones de euros , frente a 0,8 millones de euros en el período correspondiente del 2006 .",es
positive,"Se ha adjudicado a Finnish Metso Paper un contrato para la reconstrucción de la fábrica de pasta de Sabah Forest Industries ( SFI ) en Sabah , Malasia .",es
positive,Ruukki prevé un crecimiento anual de las ventas del 15 al 20 % y un resultado positivo antes de impuestos para 2010 .,es
neutral,El precio de la soja OMG es un 5 % -7 % inferior al de la no OMG .,es
positive,"Los neumáticos Nokia de Finlandia y la Ordenabasía de Kazajistán firmaron un acuerdo para construir una planta en Astana para producir neumáticos de coche, dijo Dinmukhamet Idrisov, presidente de la Orden, en una conferencia de prensa.",es
neutral,"Con ventas de $ 12.7 mil millones en los últimos doce meses que terminan en octubre de 2010 y más de 9.200 tiendas en 35 estados, Dollar General es el minorista de descuento de caja pequeña más grande del país.",es
neutral,CONSULTE EN REALTIME: Este informe está retrasado .,es
negative,La empresa danesa FLSmidth ha reconocido que ha violado una patente en manos del finlandés Metso.,es
neutral,"La emisión de acciones , con excepción del derecho preventivo de los accionistas y que comprende unos seis millones de nuevas acciones a precio de mercado , se ofrecerá para suscribirse a los accionistas , los titulares de los billetes de capital y los clientes profesionales .",es
neutral,"Tielinja generó ventas netas de 7,5 millones de euros 9,6 millones de dólares en 2005 .",es
neutral,"Karachi , 14 de septiembre -- Ixonos , un líder mundial en el desarrollo e integración de soluciones para dispositivos portátiles , anunció que está implementando una solución de interfaz de usuario móvil de pantalla táctil para el procesador Intel Atom Z6xx basado en teléfonos inteligentes .",es
positive,"`` Neste Oil está trabajando con más de 20 comunidades de investigación en Europa, América, África, Asia y Australia para desarrollar e introducir nuevas materias primas.",es
positive,"El nuevo acuerdo , que amplía una cooperación de larga data entre las empresas , implica la transferencia de determinadas funciones de ingeniería y documentación de Larox a Etteplan .",es
neutral,No lo es.,es
positive,"tomó un poco de $ENDP largo este am, utilizando VWAP como guía",es
neutral,"A pesar del crecimiento de las ventas, Tesco del Reino Unido advierte la recuperación para ser baches",es
neutral,"En Finlandia , la empresa del sector del metal Componenta despide temporalmente al personal de su fábrica Pori desde la Navidad de 2008 hasta el 6 de enero de 2009 .",es
positive,"En Oriente Medio y Norte de África, Tecnotree ha crecido considerablemente en los últimos años.",es
positive,"Los beneficios de explotación y las ventas netas para el período de seis meses aumentaron , respectivamente , de 18 millones de euros y 127 millones de euros , en comparación con el período correspondiente del 2006 .",es
neutral,"El asegurador Axa ( PAR : CS ) se deslizó un 5,35 % hasta situarse en 14,15 EUR , después de que Citigroup y ING recortaran sus objetivos en la población .",es
neutral,"Los valores de pedido son de 6,9 millones de euros , y consisten en servicios de diseño y licencias de hardware y software .",es
negative,Scanfil también ha emitido una advertencia de beneficios .,es
neutral,"Un portavoz dijo : `` El centro de tiendas de alimentos , sujeto al consejo y el apoyo local , podría incluir un supermercado o tienda más pequeña y otros nichos de venta , y esto se consolidará después de consultar con el consejo y la comunidad local sobre usos apropiados y ocupantes . ''",es
neutral,El bono tiene un valor de 150 millones de euros y un vencimiento de 4 años .,es
neutral,MillerCoors Junta Nombres Gavin Hattersley Director Ejecutivo interino,es
neutral,Airbus intentará evacuar hasta 873 personas en 90 segundos.,es
positive,El beneficio de explotación subyacente del primer trimestre aumentó a 41 millones de euros de 33 millones de euros al año anterior .,es
positive,"En el tercer trimestre del 2008 , las ventas netas del grupo para el tercer trimestre fueron de EUR0 ,00 , frente a EUR0 ,01 , lo que representa unas ventas netas del grupo para el tercer trimestre del 2008 de EUR15 ,3 millones , un aumento del 2,8 % en comparación con EUR14 ,9 millones en el tercer trimestre del 2008 .",es
positive,El beneficio de Royal Dutch Shell aumenta; el dividendo sube un 4%,es
positive,"Mientras tanto , Electrowatt-Ekono Philippines , Inc. también recibió un contrato de operación y mantenimiento de tres años ( O&M ) por FR Cement Corporation .",es
neutral,El acuerdo incluye servicios de mantenimiento y apoyo a las aplicaciones .,es
neutral,`` Nokia sólo está interesado en traer a Nokia al mercado. '',es
positive,"Affecto espera que sus ventas netas para todo el 2010 aumenten con respecto al nivel de 2009, cuando alcanzaron los 103 millones de euros .",es
neutral,"El informe describe 158 empresas, incluyendo muchos actores clave y nichos, incluyendo los principales fabricantes de tejidos no tejidos como Ahlstrom Corporation , Asahi Kasei Corporation , Buckeye Technologies , Inc. , IE .",es
negative,Los despidos afectarán a 240 personas de un total de 320 empleados de Okmetic en Finlandia.,es
positive,`` La adquisición de Elektros Pavara completa la estrategia de expansión del mercado de KONE en los países bálticos .,es
